1	9.17994	3.52661	8.85289
1	4.9575	1.57959	5.50709
1	3.26808	2.21713	0.444799
1	0.0849869	4.18741	5.80181
1	5.46081	3.27153	6.88418
1	3.41108	6.8598	4.03703
1	1.91292	6.4988	4.79176
1	7.52029	0.373222	5.99427
1	5.97276	8.71287	3.85403
1	5.26387	3.06469	9.28383
1	7.58115	8.7534	1.17123
1	6.09606	7.99722	3.04408
1	8.85553	5.86093	4.20872
1	0.275112	8.81719	2.64798
1	5.62217	5.12694	1.80204
1	8.40625	1.61802	3.30784
1	2.77651	0.216073	7.04933
1	2.57921	1.66689	2.38635
1	5.97811	6.15689	2.09092
1	7.14715	1.4175	4.38521
1	0.00509807	3.76893	4.0401
1	8.6099	6.29612	3.32597
1	3.39778	1.36319	7.87431
1	1.78927	7.45754	2.89031
1	8.70866	1.83179	6.69323
1	2.81416	5.46501	2.44268
1	7.81691	3.11585	3.98188
1	5.01242	0.733793	2.97855
1	3.13897	8.70401	6.50346
1	6.85645	7.90774	3.9857
1	1.54639	1.5311	2.74619
1	8.23796	7.51215	8.12847
1	7.86454	5.32893	8.97343
1	6.40687	3.53864	6.47553
1	1.78629	3.70418	5.1205
1	2.24503	4.69645	8.84977
1	7.99899	0.041212	7.07568
1	8.61908	3.01361	6.77983
1	0.830563	3.65445	6.43555
1	3.51355	5.75935	4.17835
1	6.15358	5.74086	3.86258
1	8.5321	3.71328	6.05671
1	6.06131	0.0339701	0.692765
1	9.22773	0.907709	0.282139
1	4.91257	9.37988	2.01307
1	5.37751	3.73922	4.05296
1	4.16564	0.42881	4.89504
1	7.04433	0.261835	0.475797
1	5.85625	8.94695	8.27152
1	8.32619	8.67162	2.01719
1	2.82924	9.39828	5.45923
1	1.64648	8.98143	5.10253
1	1.04603	2.70186	7.34841
1	8.55013	0.570918	0.954263
1	7.1918	6.41138	0.656033
1	7.97838	5.8606	4.82515
1	9.37338	3.67234	1.74883
1	3.40041	0.920221	2.13461
1	7.87056	1.35168	8.43126
1	1.61457	6.5626	0.319034
1	7.24021	0.658072	3.558
1	2.41797	0.639624	2.66264
1	5.36588	3.69167	3.04026
1	3.65592	3.40247	5.05723
1	5.67247	1.83682	2.92057
1	4.1944	2.33319	5.28113
1	6.53605	5.17603	7.84052
1	4.03066	8.25824	6.93762
1	8.2278	2.82263	4.85971
1	7.36006	5.35831	7.15308
1	7.65346	3.26074	5.65556
1	6.82192	0.479386	5.22499
1	1.2139	4.55212	0.288393
1	2.02391	7.51949	0.839096
1	3.3471	6.77138	2.38028
1	8.03419	4.84939	1.88648
1	8.52692	4.65535	0.0513758
1	2.44021	7.13476	4.23911
1	1.25472	0.338785	1.03958
1	9.01631	4.6378	1.91289
1	7.36918	1.32547	0.0111964
1	4.97897	7.9473	6.48143
1	0.386099	5.94176	4.65252
1	0.72404	3.28375	8.31167
1	2.08483	5.73163	3.16762
1	2.94172	5.24328	0.31559
1	3.70963	5.49331	5.11063
1	0.96245	1.09201	5.92974
1	5.08016	0.32738	3.93927
1	8.05157	6.86068	5.10103
1	2.02444	6.30274	7.77532
1	4.26363	2.21379	8.00445
1	1.75166	3.45052	3.92329
1	4.49952	1.28303	8.57868
1	1.04228	3.93758	7.44925
1	0.700496	0.170832	2.05648
1	2.28343	3.80617	6.08293
1	4.35074	6.76504	2.6758
1	4.75643	4.47751	3.51199
1	7.69522	8.14867	0.130039
1	6.00581	7.31319	3.98246
1	6.06028	2.32719	2.15722
1	4.62455	1.70574	2.70689
1	5.67121	1.44058	8.71429
1	3.09753	4.35133	2.77824
1	3.53603	3.41359	8.81588
1	5.90556	7.47376	6.35967
1	3.7412	9.11827	8.68435
1	3.56449	8.88938	4.83738
1	6.72355	4.85612	8.83561
1	8.57594	0.909393	7.30795
1	1.48175	0.301998	9.17174
1	2.51002	4.75912	6.52771
1	2.41802	4.31907	3.67578
1	3.19027	9.31238	1.86947
1	6.48826	7.2965	7.37118
1	0.828326	0.77097	2.95695
1	1.23939	2.76653	4.57241
1	7.26	7.74276	5.12485
1	8.72452	8.27354	2.91178
1	1.40812	0.85486	8.35285
1	6.62755	5.30654	2.09027
1	1.66889	1.33406	1.02356
1	2.22281	5.46577	4.78418
1	5.50259	0.411054	6.5244
1	1.60246	5.08243	2.36567
1	0.0641076	6.58232	7.20903
1	0.560581	8.78225	1.24549
1	8.09076	7.24484	3.18247
1	6.28807	3.39213	7.62724
1	3.04632	5.98594	1.54829
1	2.24854	2.00941	0.257785
1	0.0657033	0.502034	5.60306
1	7.18032	5.85093	8.3621
1	4.97458	9.20104	0.626961
1	6.34001	0.672595	1.59879
1	0.153517	2.53478	7.93116
1	0.706642	2.0415	4.13202
1	4.15385	8.43479	3.30244
1	0.357933	8.56955	7.74784
1	2.407	3.2276	3.08405
1	2.0192	7.29761	7.38854
1	7.55332	2.25007	5.41795
1	6.09146	9.28003	5.6053
1	1.30989	3.24535	2.88978
1	8.90365	8.13289	8.54611
1	3.78692	7.23111	7.15977
1	2.26633	8.78355	7.47673
1	3.69897	5.32119	1.09435
1	3.27093	8.89554	3.75409
1	8.38505	4.18715	8.52246
1	3.01952	5.67983	6.7289
1	1.95473	4.53195	4.55271
1	4.98615	2.04029	9.37687
1	2.36028	0.836403	9.01584
1	1.56391	3.83981	0.991279
1	3.24315	4.84778	7.45669
1	5.17306	6.1664	2.98072
1	1.24966	6.19503	8.65686
1	3.38701	2.63229	1.40394
1	8.75228	0.608934	4.87191
1	2.45027	1.80111	3.48502
1	0.647834	7.41498	7.39468
1	7.796	1.13355	5.08389
1	0.0786127	6.09562	2.68267
1	0.133024	9.06396	6.20842
1	1.50337	2.36697	3.49363
1	5.33669	2.35105	8.40522
1	0.495304	6.85425	6.27669
1	4.36859	2.70169	8.92401
1	6.83112	8.66488	2.43161
1	4.363	3.26261	6.40564
1	5.42414	1.16439	2.08751
1	1.83137	1.76401	5.92309
1	6.96089	5.7157	3.19106
1	8.38572	2.27085	1.38956
1	8.21208	9.02163	8.80298
1	5.03059	0.084127	5.4718
1	1.01422	4.4234	5.41324
1	5.55203	7.61098	1.27497
1	4.70837	6.86433	7.26304
1	8.66911	0.16244	6.25808
1	1.99169	2.36412	5.16925
1	0.958192	3.91872	4.50488
1	3.80074	7.71155	2.64814
1	7.75	3.10341	2.85993
1	2.36819	8.02674	3.63447
1	0.204108	3.33888	7.22967
1	0.73501	0.215899	7.8929
1	8.64672	1.20974	2.38566
1	3.81482	9.15873	5.8163
1	0.143241	7.83065	9.24603
1	0.928685	0.393516	4.8114
1	3.00966	7.91517	7.31733
1	8.68087	3.17597	2.26848
1	4.32346	2.41323	0.758963
1	2.38486	6.7831	1.90605
1	9.26137	0.433763	2.73244
1	8.57446	4.93557	7.60646
1	4.02193	1.54289	0.0624156
1	3.24527	0.177017	2.96158
